candidate,candidate_type,imputation,model,training_mode,alpha,NDCG_at_K,Precision_at_K,Recall_at_K,AveragePrecision,TopWeightedRMSE,RMSE,MAE,R2,K,DiversePrecision_at_K,DiverseRecall_at_K,TolerantPrecision_at_K,TolerantRecall_at_K,TolerantDiversePrecision_at_K,TolerantDiverseRecall_at_K,ToleranceSec,MinGapSec
hybrid__alpha_0.3__regression__missing_rows_interpolate__xgboost_gpu__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.8345037294309295,0.5714285714285714,0.5714285714285714,0.6613526805237147,0.21372150152246475,0.15532473698847402,0.11472146901846868,0.3801867126583809,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.8341866510485468,0.5714285714285714,0.5714285714285714,0.6521677453604157,0.17600499984758985,0.1317205173072813,0.09419723376541295,0.554254996453635,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.7__regression__missing_rows_mean__xgboost_gpu__highlight_weighted__PLUS__classifier__missing_rows_interpolate__xgboost_gpu_clf__highlight_weighted,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8340503017804057,0.5714285714285714,0.5714285714285714,0.6195191237525908,0.18556051367523357,0.17424529623919882,0.13702544248555992,0.21998715473116337,28,0.35714285714285715,0.35714285714285715,0.9285714285714286,0.6785714285714286,0.5714285714285714,0.5357142857142857,10,10
hybrid__alpha_0.3__regression__missing_rows_mean__xgboost_gpu__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.8338264891852961,0.5714285714285714,0.5714285714285714,0.6575016244080529,0.21140959911468607,0.15393338582020286,0.11341070212471327,0.3912411718522577,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
classifier__missing_rows_interpolate__gradient_boosting_clf__highlight_weighted,classifier,missing_rows_interpolate,gradient_boosting_clf,highlight_weighted,,0.833524222534593,0.6071428571428571,0.6071428571428571,0.6214149527215481,0.25278306621602453,0.2300174332090187,0.19569186162698649,-0.35925560981643057,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.7142857142857143,0.6071428571428571,0.5714285714285714,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.832790410797356,0.5714285714285714,0.5714285714285714,0.677189016048157,0.1702173496093886,0.16198958353816736,0.1292745568872615,0.32585424181196065,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
regression__missing_rows_mean__xgboost_gpu__highlight_weighted,regression,missing_rows_mean,xgboost_gpu,highlight_weighted,,0.8323996670754478,0.6071428571428571,0.6071428571428571,0.5811323192312902,0.24211316546664757,0.2652013676493874,0.2258979225766953,-0.806887640687348,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6428571428571429,0.6071428571428571,0.5714285714285714,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__xgboost_gpu__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.8312310200540807,0.5714285714285714,0.5714285714285714,0.676045743616094,0.17013441066632737,0.1296145426703863,0.09349727084994794,0.5683943789247355,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
regression__missing_rows_interpolate__random_forest__highlight_weighted,regression,missing_rows_interpolate,random_forest,highlight_weighted,,0.8296647565630325,0.5714285714285714,0.5714285714285714,0.6182028288007274,0.24015682869786317,0.26567304119586044,0.22827825033606736,-0.8133206316108659,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.6785714285714286,0.6071428571428571,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__xgboost_gpu__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.8292716255471776,0.5714285714285714,0.5714285714285714,0.6650394398917938,0.17537296779908687,0.13012321504780597,0.0938239428364728,0.5650000582444276,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__xgboost_gpu__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8287012352148566,0.5357142857142857,0.5357142857142857,0.6827025187958163,0.17391086416240184,0.15910378437118736,0.1246702386310848,0.34965972865551354,28,0.39285714285714285,0.39285714285714285,0.9285714285714286,0.6428571428571429,0.6428571428571429,0.5714285714285714,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.8284096090219987,0.5714285714285714,0.5714285714285714,0.6645211583352967,0.21464171465850027,0.15599358711214095,0.11326475250411418,0.37483721349362764,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8283845724559896,0.5714285714285714,0.5714285714285714,0.657026630662952,0.17082050916397787,0.15805606907106703,0.12582522236894012,0.35819664691429154,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8282820413363264,0.5714285714285714,0.5714285714285714,0.6623530475697333,0.17238608916435005,0.16280552794983724,0.129701931473006,0.31904576935639073,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
regression__missing_rows_interpolate__random_forest__standard,regression,missing_rows_interpolate,random_forest,standard,,0.8280866644665414,0.5357142857142857,0.5357142857142857,0.6253159973033022,0.23134386002365825,0.2551319056892016,0.21901196817687024,-0.6722806880674814,28,0.4642857142857143,0.4642857142857143,0.8928571428571429,0.6428571428571429,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.5__regression__missing_rows_mean__xgboost_gpu__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.828039741573413,0.5714285714285714,0.5714285714285714,0.6570310423101162,0.1728828459887072,0.129933516511109,0.09381773495175716,0.5662674524266942,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_interpolate__xgboost_gpu_clf__highlight_weighted,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8279481016419608,0.5714285714285714,0.5714285714285714,0.6293083639084565,0.17610541718193587,0.16817793993500096,0.13398145913966542,0.27336270377484007,28,0.39285714285714285,0.39285714285714285,0.9285714285714286,0.6785714285714286,0.6071428571428571,0.5357142857142857,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.8273462396902513,0.5714285714285714,0.5714285714285714,0.6566567495521235,0.17387442765779418,0.13166064489016208,0.09378905683287311,0.554660123399167,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.5__regression__missing_rows_mean__xgboost_gpu__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.8273426184975924,0.5714285714285714,0.5714285714285714,0.6470770228568852,0.17788767142209644,0.13212300075796715,0.09450510826654704,0.5515268097661563,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__xgboost_gpu__standard__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.8273348318469844,0.5714285714285714,0.5714285714285714,0.6539456823053339,0.18010084653513983,0.13220089576782162,0.0946262264807218,0.5509978462815156,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__xgboost_gpu__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.8270158710329567,0.5714285714285714,0.5714285714285714,0.6525237208968548,0.1749937971721179,0.1317238679221952,0.09413011117114733,0.5542323190624013,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
regression__missing_rows_interpolate__gradient_boosting__standard,regression,missing_rows_interpolate,gradient_boosting,standard,,0.8265134227695938,0.5714285714285714,0.5714285714285714,0.6191145774569875,0.2290908307071053,0.25387402099978595,0.22045409528043114,-0.6558315442143796,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6071428571428571,0.6785714285714286,0.6428571428571429,10,10
regression__all_zeros_mean__xgboost_gpu__standard,regression,all_zeros_mean,xgboost_gpu,standard,,0.8263385031684616,0.6428571428571429,0.6428571428571429,0.6014004908110948,0.23906493963214387,0.25782192435235907,0.22069894451816424,-0.7077304398376991,28,0.32142857142857145,0.32142857142857145,0.8928571428571429,0.6428571428571429,0.5714285714285714,0.4642857142857143,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__xgboost_gpu__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.8263311396152948,0.5714285714285714,0.5714285714285714,0.6524018102729128,0.21506491334488023,0.15596968371608305,0.11509266902635557,0.37502879019933655,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__xgboost_gpu__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8262157816663778,0.5357142857142857,0.5357142857142857,0.6757130386370935,0.1714501815574331,0.1619583040145075,0.1257169933420445,0.3261145662332027,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6428571428571429,0.6785714285714286,0.6071428571428571,10,10
regression__missing_rows_interpolate__extra_trees__standard,regression,missing_rows_interpolate,extra_trees,standard,,0.8260429541047876,0.6071428571428571,0.6071428571428571,0.5630019524230025,0.23883993383606233,0.2639131809359585,0.2243920661057657,-0.7893767536250642,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6428571428571429,0.6071428571428571,0.5357142857142857,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__xgboost_gpu__standard__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.8260266841463951,0.5714285714285714,0.5714285714285714,0.6544744637782522,0.21923416815548336,0.15771061410154644,0.11592183699553615,0.3609990937232056,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
hybrid__alpha_0.3__regression__missing_rows_mean__xgboost_gpu__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.8256549549418714,0.5714285714285714,0.5714285714285714,0.6479170763380437,0.21712595812440158,0.15641769452240475,0.11449116257327151,0.3714332711310765,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.6785714285714286,0.7142857142857143,0.6428571428571429,10,10
regression__missing_rows_interpolate__extra_trees__highlight_weighted,regression,missing_rows_interpolate,extra_trees,highlight_weighted,,0.8254547489969637,0.5714285714285714,0.5714285714285714,0.5576660975450236,0.2576700966655604,0.28575252991147815,0.24245114974156529,-1.097779304981957,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.5714285714285714,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__xgboost_gpu__standard__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8243280640123536,0.5357142857142857,0.5357142857142857,0.6623956781464843,0.1767451965133849,0.16014980667570416,0.12509122143499973,0.3410803395579516,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.6428571428571429,0.6428571428571429,0.5714285714285714,10,10
classifier__missing_rows_interpolate__gradient_boosting_clf__standard,classifier,missing_rows_interpolate,gradient_boosting_clf,standard,,0.8232168752425477,0.6071428571428571,0.6071428571428571,0.6144502825819048,0.2915045075866502,0.24997733408877118,0.21507109524609305,-0.6053912545300382,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.7142857142857143,0.6785714285714286,0.6428571428571429,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__xgboost_gpu__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8230650906504572,0.5357142857142857,0.5357142857142857,0.6743811513720963,0.17431603184438912,0.16300204006016136,0.1262946989114155,0.31740090490012585,28,0.4642857142857143,0.4642857142857143,0.8928571428571429,0.6428571428571429,0.7142857142857143,0.6428571428571429,10,10
classifier__missing_rows_mean__gradient_boosting_clf__standard,classifier,missing_rows_mean,gradient_boosting_clf,standard,,0.8218585899743046,0.5714285714285714,0.5714285714285714,0.6557465658035546,0.31394355735644475,0.2552509804897467,0.21762911352252248,-0.6738420212677736,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.6785714285714286,0.6785714285714286,0.6071428571428571,10,10
classifier__missing_rows_interpolate__xgboost_gpu_clf__highlight_weighted,classifier,missing_rows_interpolate,xgboost_gpu_clf,highlight_weighted,,0.8217916083007955,0.6071428571428571,0.6071428571428571,0.5862159264732383,0.28176060415355675,0.23401875633038796,0.19770469010220587,-0.4069574468116697,28,0.39285714285714285,0.39285714285714285,0.9642857142857143,0.7142857142857143,0.6071428571428571,0.5357142857142857,10,10
classifier__all_zeros_mean__gradient_boosting_clf__standard,classifier,all_zeros_mean,gradient_boosting_clf,standard,,0.8217913916374524,0.5714285714285714,0.5714285714285714,0.6530509837807913,0.3083478491301648,0.25322079157167704,0.21643105573863325,-0.6473214466737396,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.6785714285714286,0.6785714285714286,0.5714285714285714,10,10
regression__all_zeros_mean__xgboost_gpu__highlight_weighted,regression,all_zeros_mean,xgboost_gpu,highlight_weighted,,0.8216665261408826,0.5714285714285714,0.5714285714285714,0.616149545796708,0.24057860876322992,0.26320321606664854,0.22321438370776545,-0.7797623353129521,28,0.32142857142857145,0.32142857142857145,0.8571428571428571,0.6428571428571429,0.5357142857142857,0.5,10,10
hybrid__alpha_0.7__regression__missing_rows_mean__xgboost_gpu__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8201129226571093,0.5357142857142857,0.5357142857142857,0.6592853843045045,0.1735228346053189,0.161801995406852,0.12737622523374778,0.3274146942468146,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6428571428571429,0.6428571428571429,0.5714285714285714,10,10
classifier__all_zeros_mean__gradient_boosting_clf__highlight_weighted,classifier,all_zeros_mean,gradient_boosting_clf,highlight_weighted,,0.8184030118209931,0.5714285714285714,0.5714285714285714,0.6353822539373016,0.2553235998147244,0.22792705552825945,0.1959913879959243,-0.3346622861797339,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.6785714285714286,0.6428571428571429,0.5714285714285714,10,10
hybrid__alpha_0.7__regression__missing_rows_mean__xgboost_gpu__highlight_weighted__PLUS__classifier__missing_rows_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.8177544804819704,0.5357142857142857,0.5357142857142857,0.6368143481206991,0.1765417026260475,0.1629048068798331,0.12795122801386286,0.3182150233632469,28,0.4642857142857143,0.4642857142857143,0.8928571428571429,0.6428571428571429,0.6785714285714286,0.6071428571428571,10,10
classifier__missing_rows_interpolate__random_forest_clf__standard,classifier,missing_rows_interpolate,random_forest_clf,standard,,0.816941631065533,0.5714285714285714,0.5714285714285714,0.5963400093242672,0.24919802855111975,0.2250927764006325,0.19418085835754287,-0.3016755413011609,28,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,10,10
regression__missing_rows_mean__gradient_boosting__standard,regression,missing_rows_mean,gradient_boosting,standard,,0.8165321471968119,0.6071428571428571,0.6071428571428571,0.5578919088136619,0.2293747195248704,0.2546775977154028,0.2215717318753566,-0.6663304010501281,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6428571428571429,0.6428571428571429,0.5714285714285714,10,10
regression__all_zeros_mean__random_forest__standard,regression,all_zeros_mean,random_forest,standard,,0.8137246071495766,0.5714285714285714,0.5714285714285714,0.6065854409629821,0.23336464010038235,0.2556779457060521,0.21913233222098646,-0.679446466313635,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6428571428571429,0.6428571428571429,0.5714285714285714,10,10
regression__all_zeros_mean__gradient_boosting__standard,regression,all_zeros_mean,gradient_boosting,standard,,0.808528176944013,0.5714285714285714,0.5714285714285714,0.5826910903337771,0.2305703297253095,0.2561194954863029,0.2218295256036424,-0.6852522040258298,28,0.39285714285714285,0.39285714285714285,0.8214285714285714,0.5714285714285714,0.6428571428571429,0.5714285714285714,10,10
regression__all_zeros_mean__gradient_boosting__highlight_weighted,regression,all_zeros_mean,gradient_boosting,highlight_weighted,,0.808023046711738,0.6071428571428571,0.6071428571428571,0.5558693178719718,0.2551749699475362,0.28362444845293144,0.24499414068036063,-1.0666501178922752,28,0.32142857142857145,0.32142857142857145,0.8214285714285714,0.6071428571428571,0.5357142857142857,0.5357142857142857,10,10
regression__missing_rows_mean__random_forest__standard,regression,missing_rows_mean,random_forest,standard,,0.8078049941434259,0.5714285714285714,0.5714285714285714,0.5765705521505838,0.2346260365138739,0.257700259925537,0.22185319566357567,-0.7061190871724066,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6785714285714286,0.6428571428571429,0.5714285714285714,10,10
regression__all_zeros_mean__random_forest__highlight_weighted,regression,all_zeros_mean,random_forest,highlight_weighted,,0.8039107202940242,0.5714285714285714,0.5714285714285714,0.5932738068743516,0.2440709210669219,0.2689264851320126,0.22940020204544365,-0.8580045783407364,28,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.6071428571428571,0.5714285714285714,0.5357142857142857,10,10
regression__missing_rows_mean__gradient_boosting__highlight_weighted,regression,missing_rows_mean,gradient_boosting,highlight_weighted,,0.8017963719652512,0.5714285714285714,0.5714285714285714,0.5091621097798712,0.25448038906735027,0.2823027321969588,0.24434920505605473,-1.0474334354734012,28,0.39285714285714285,0.39285714285714285,0.8214285714285714,0.6071428571428571,0.5714285714285714,0.5357142857142857,10,10
regression__missing_rows_interpolate__gradient_boosting__highlight_weighted,regression,missing_rows_interpolate,gradient_boosting,highlight_weighted,,0.8013541708830983,0.5357142857142857,0.5357142857142857,0.5287742765489866,0.2550248974353004,0.28367105885162713,0.24495773079061836,-1.0673294338090162,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6071428571428571,0.5714285714285714,0.5,10,10
regression__missing_rows_mean__extra_trees__standard,regression,missing_rows_mean,extra_trees,standard,,0.8010079133957053,0.5714285714285714,0.5714285714285714,0.5247614597740038,0.24105081972111972,0.26527512997140534,0.22540831713923898,-0.8078929052096826,28,0.39285714285714285,0.39285714285714285,0.8214285714285714,0.6071428571428571,0.6071428571428571,0.5357142857142857,10,10
regression__missing_rows_mean__random_forest__highlight_weighted,regression,missing_rows_mean,random_forest,highlight_weighted,,0.800349366480487,0.5357142857142857,0.5357142857142857,0.5958577392908426,0.24379916650994077,0.26931821304849995,0.23093983066432863,-0.863421392197244,28,0.35714285714285715,0.35714285714285715,0.8214285714285714,0.5714285714285714,0.5714285714285714,0.5357142857142857,10,10
classifier__all_zeros_mean__random_forest_clf__standard,classifier,all_zeros_mean,random_forest_clf,standard,,0.7970186239397599,0.6071428571428571,0.6071428571428571,0.5765789238523631,0.27686564990276274,0.23329571257084455,0.1976656514461233,-0.39827677297830655,28,0.35714285714285715,0.35714285714285715,0.8928571428571429,0.6428571428571429,0.5714285714285714,0.5357142857142857,10,10
classifier__missing_rows_mean__xgboost_gpu_clf__highlight_weighted,classifier,missing_rows_mean,xgboost_gpu_clf,highlight_weighted,,0.795759346523889,0.5714285714285714,0.5714285714285714,0.5940998557784444,0.28493457018802093,0.23532179978911852,0.19875898117801105,-0.4226692710601814,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6428571428571429,0.6785714285714286,0.6071428571428571,10,10
classifier__missing_rows_mean__random_forest_clf__standard,classifier,missing_rows_mean,random_forest_clf,standard,,0.7946363422084551,0.5714285714285714,0.5714285714285714,0.5830852909559348,0.2697155633435481,0.23136049984576895,0.1970205380543244,-0.3751752778910096,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.5714285714285714,0.6071428571428571,0.5714285714285714,10,10
regression__missing_rows_interpolate__ridge_l2_alpha_100__highlight_weighted,regression,missing_rows_interpolate,ridge_l2_alpha_100,highlight_weighted,,0.7940656966957951,0.5714285714285714,0.5714285714285714,0.562619479690096,0.2741879247927515,0.3069544355240982,0.2676882539688762,-1.4206246703923746,28,0.39285714285714285,0.39285714285714285,0.7857142857142857,0.5714285714285714,0.6071428571428571,0.5,10,10
regression__missing_rows_mean__xgboost_gpu__standard,regression,missing_rows_mean,xgboost_gpu,standard,,0.7915279547040338,0.6071428571428571,0.6071428571428571,0.5646851885480305,0.23687359907646,0.2586377807665015,0.22036498377491828,-0.7185554871619104,28,0.35714285714285715,0.35714285714285715,0.8928571428571429,0.6428571428571429,0.5714285714285714,0.4642857142857143,10,10
classifier__missing_rows_mean__xgboost_gpu_clf__standard,classifier,missing_rows_mean,xgboost_gpu_clf,standard,,0.7897048762360924,0.5714285714285714,0.5714285714285714,0.5448552762717552,0.3018608653010341,0.2383743981891497,0.20113401287202073,-0.4598184483012442,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6428571428571429,0.6428571428571429,0.5357142857142857,10,10
classifier__all_zeros_mean__xgboost_gpu_clf__highlight_weighted,classifier,all_zeros_mean,xgboost_gpu_clf,highlight_weighted,,0.7895174279890808,0.5357142857142857,0.5357142857142857,0.5746709884308326,0.28682128912798155,0.23497749325293013,0.19744360810287306,-0.41850921463114843,28,0.39285714285714285,0.39285714285714285,0.9285714285714286,0.6428571428571429,0.6428571428571429,0.6071428571428571,10,10
classifier__missing_rows_interpolate__extra_trees_clf__standard,classifier,missing_rows_interpolate,extra_trees_clf,standard,,0.7892192158405851,0.5714285714285714,0.5714285714285714,0.5613234985612777,0.26321897906746644,0.23172920256044283,0.1988952145033417,-0.3795618077255585,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.6428571428571429,0.5714285714285714,10,10
regression__missing_rows_mean__extra_trees__highlight_weighted,regression,missing_rows_mean,extra_trees,highlight_weighted,,0.7886082303048396,0.5357142857142857,0.5357142857142857,0.5131874763074736,0.263096207116499,0.290999757134252,0.2466459606334409,-1.1755290234003541,28,0.35714285714285715,0.35714285714285715,0.8214285714285714,0.5714285714285714,0.5357142857142857,0.5,10,10
classifier__missing_rows_interpolate__logistic_l2__standard,classifier,missing_rows_interpolate,logistic_l2,standard,,0.7864664628488515,0.6785714285714286,0.6785714285714286,0.5686885133608927,0.32947407859328715,0.27077807027916717,0.22513261967482961,-0.8836777426659577,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.7142857142857143,0.5714285714285714,0.5357142857142857,10,10
classifier__missing_rows_interpolate__extra_trees_clf__highlight_weighted,classifier,missing_rows_interpolate,extra_trees_clf,highlight_weighted,,0.7861646146182578,0.5714285714285714,0.5714285714285714,0.5218014682535983,0.26249978145214353,0.24705126012185097,0.20919317270192303,-0.5680278619344241,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.5714285714285714,0.5,10,10
regression__missing_rows_interpolate__elastic_net__highlight_weighted,regression,missing_rows_interpolate,elastic_net,highlight_weighted,,0.7840555958878418,0.5357142857142857,0.5357142857142857,0.5436375426495599,0.2756135074244403,0.30690440473454755,0.2591139799054466,-1.419835654956334,28,0.39285714285714285,0.39285714285714285,0.7857142857142857,0.5714285714285714,0.5714285714285714,0.4642857142857143,10,10
classifier__all_zeros_mean__extra_trees_clf__highlight_weighted,classifier,all_zeros_mean,extra_trees_clf,highlight_weighted,,0.7799435406069658,0.5714285714285714,0.5714285714285714,0.529609017671662,0.27026846439449864,0.2408638842272238,0.1948808960646785,-0.4904691785800108,28,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.6428571428571429,0.5357142857142857,0.5357142857142857,10,10
classifier__missing_rows_mean__gradient_boosting_clf__highlight_weighted,classifier,missing_rows_mean,gradient_boosting_clf,highlight_weighted,,0.7795551962340079,0.5,0.5,0.6177397101848907,0.2575538242121185,0.23103091008818882,0.19798397956107774,-0.3712599954847775,28,0.4642857142857143,0.4642857142857143,0.8571428571428571,0.6071428571428571,0.6428571428571429,0.5357142857142857,10,10
classifier__missing_rows_interpolate__xgboost_gpu_clf__standard,classifier,missing_rows_interpolate,xgboost_gpu_clf,standard,,0.7769606254998989,0.5357142857142857,0.5357142857142857,0.5278137599419054,0.30631267103395854,0.2398654076793641,0.20255126665780768,-0.4781376168130085,28,0.5,0.5,0.8571428571428571,0.5714285714285714,0.7142857142857143,0.6071428571428571,10,10
classifier__all_zeros_mean__extra_trees_clf__standard,classifier,all_zeros_mean,extra_trees_clf,standard,,0.7733790194008845,0.5714285714285714,0.5714285714285714,0.5206884765233359,0.2570556968303714,0.21042976331151725,0.17079118969887191,-0.1376114691318404,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,10,10
