candidate,candidate_type,imputation,model,training_mode,alpha,NDCG_at_K,Precision_at_K,Recall_at_K,AveragePrecision,TopWeightedRMSE,RMSE,MAE,R2,K,DiversePrecision_at_K,DiverseRecall_at_K,TolerantPrecision_at_K,TolerantRecall_at_K,TolerantDiversePrecision_at_K,TolerantDiverseRecall_at_K,ToleranceSec,MinGapSec
classifier__missing_rows_interpolate__random_forest_clf__highlight_weighted,classifier,missing_rows_interpolate,random_forest_clf,highlight_weighted,,0.9266373124285019,0.7142857142857143,0.7142857142857143,0.7759876110134866,0.2247685869882295,0.2335991618638996,0.20286976458352138,-0.4237392329048164,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.75,0.75,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__extra_trees__highlight_weighted__PLUS__classifier__missing_rows_interpolate__random_forest_clf__highlight_weighted,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.9265627451458914,0.6785714285714286,0.6785714285714286,0.7824217370426545,0.18715308286420018,0.1932597737918098,0.14638534825392616,0.025524721395965067,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.75,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.9261042937296129,0.7142857142857143,0.7142857142857143,0.7444630838379679,0.16789189687470749,0.1340904306202001,0.09875029759362018,0.530880524317241,28,0.39285714285714285,0.39285714285714285,1.0,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__highlight_weighted,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.9250048149694328,0.7142857142857143,0.7142857142857143,0.8052810126450152,0.17463638889826666,0.17838341059428808,0.13341496929631766,0.16977306595665687,28,0.5,0.5,0.9642857142857143,0.7142857142857143,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.9248764790637181,0.6785714285714286,0.6785714285714286,0.8203475857915674,0.1721424605068871,0.17436065935376657,0.1336246139363481,0.2067959964066668,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.75,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.924683577772631,0.6785714285714286,0.6785714285714286,0.7982649412119827,0.16046240826014435,0.1456456525667881,0.11092773652572414,0.4465441991108624,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.75,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.9245991506656189,0.6785714285714286,0.6785714285714286,0.7917660399646649,0.15981350952409054,0.14654701686578347,0.1114759565181995,0.439672604015678,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.75,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9244894183443422,0.6785714285714286,0.6785714285714286,0.7967119553938228,0.15215336926873105,0.14345278919998475,0.10275765827817598,0.4630845689310801,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.75,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__highlight_weighted,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9244646487290524,0.7142857142857143,0.7142857142857143,0.800621251370172,0.15413118592954936,0.14765971136340036,0.10204313961289928,0.43113145236218253,28,0.5,0.5,0.9642857142857143,0.7142857142857143,0.75,0.6785714285714286,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9241692495967723,0.6785714285714286,0.6785714285714286,0.8044860608321566,0.1503132126566356,0.13881086677317092,0.10058526728628568,0.4972699742228055,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.75,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__extra_trees__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__highlight_weighted,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9237328476609293,0.7142857142857143,0.7142857142857143,0.7851515579929446,0.15373282743301747,0.14783225412298964,0.10098507124367707,0.4298012114250841,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.75,0.6785714285714286,0.6428571428571429,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__extra_trees__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9233512451038721,0.7142857142857143,0.7142857142857143,0.7350093615837145,0.1406936982462202,0.11764956778364787,0.08399606691854,0.638865845284748,28,0.39285714285714285,0.39285714285714285,0.9642857142857143,0.8214285714285714,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__missing_rows_interpolate__random_forest_clf__highlight_weighted,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.9231806749668708,0.7142857142857143,0.7142857142857143,0.8015786787086783,0.18247511848560435,0.18767856297360921,0.1393169284814523,0.08099636076582317,28,0.5357142857142857,0.5357142857142857,0.9642857142857143,0.7142857142857143,0.75,0.6785714285714286,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__extra_trees__highlight_weighted__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.9226188219202242,0.6785714285714286,0.6785714285714286,0.7886114753253237,0.1606596429288039,0.14744394649602113,0.11112745637915061,0.4327927338118406,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.75,0.6785714285714286,0.6428571428571429,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.922586220209668,0.6785714285714286,0.6785714285714286,0.8184816270273545,0.17797863916153556,0.182909249505251,0.1388643318725219,0.1271105834785995,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.7142857142857143,0.75,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__extra_trees__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.9223143964613922,0.7142857142857143,0.7142857142857143,0.7547440230555997,0.16445375492137984,0.17124120984320249,0.1348792619676418,0.23492419604504733,28,0.39285714285714285,0.39285714285714285,0.9642857142857143,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__extra_trees__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.9205012787484755,0.6785714285714286,0.6785714285714286,0.7810201275141244,0.17191461786648704,0.17512735775571464,0.1360277729476187,0.1998049088706032,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.7142857142857143,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__extra_trees__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9204600251392671,0.6785714285714286,0.6785714285714286,0.7769360058501193,0.15144367967297567,0.13983083102215982,0.10023961924346718,0.489854841148754,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.75,0.6785714285714286,0.6428571428571429,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9199516363468839,0.7142857142857143,0.7142857142857143,0.761856908520437,0.13384393404940678,0.11739801513288375,0.0850925772290032,0.64040851367191,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.8571428571428571,0.7142857142857143,0.6785714285714286,10,10
classifier__missing_rows_interpolate__random_forest_clf__standard,classifier,missing_rows_interpolate,random_forest_clf,standard,,0.9196679815382509,0.6785714285714286,0.6785714285714286,0.7837203850783947,0.22269128214256198,0.22056528909231155,0.18986932055156658,-0.26929400029720596,28,0.4642857142857143,0.4642857142857143,0.9642857142857143,0.75,0.7142857142857143,0.6785714285714286,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__extra_trees__standard__PLUS__classifier__missing_rows_interpolate__random_forest_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.9193193272861498,0.6785714285714286,0.6785714285714286,0.7769014457415057,0.16183674493028877,0.14642016618369566,0.11066937424353299,0.4406422197945993,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.75,0.6785714285714286,0.6428571428571429,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.9187594589535274,0.7142857142857143,0.7142857142857143,0.7306829571313247,0.16402408702489182,0.13226606581385036,0.09766323242041901,0.5435588782551839,28,0.39285714285714285,0.39285714285714285,1.0,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__extra_trees__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9187520821254422,0.7142857142857143,0.7142857142857143,0.7286661568572628,0.138355456967919,0.12170684363406521,0.08683463115915514,0.6135281275772484,28,0.39285714285714285,0.39285714285714285,1.0,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__extra_trees__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.9183924085230949,0.7142857142857143,0.7142857142857143,0.7168830344242638,0.1712171036581233,0.13553114189561413,0.09881441972294387,0.5207456239260433,28,0.39285714285714285,0.39285714285714285,1.0,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.3__regression__missing_rows_interpolate__extra_trees__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.3,0.9180793866977306,0.7142857142857143,0.7142857142857143,0.7241712605682514,0.16558662960804138,0.13318268168131656,0.09739920134769248,0.5372106001542014,28,0.39285714285714285,0.39285714285714285,1.0,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
classifier__all_zeros_mean__gradient_boosting_clf__standard,classifier,all_zeros_mean,gradient_boosting_clf,standard,,0.9179319258564371,0.7142857142857143,0.7142857142857143,0.7035268490462306,0.26489724786974533,0.23413213968104407,0.2011248494752891,-0.43024342652145964,28,0.42857142857142855,0.42857142857142855,1.0,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
regression__missing_rows_interpolate__random_forest__highlight_weighted,regression,missing_rows_interpolate,random_forest,highlight_weighted,,0.9170132228858741,0.7142857142857143,0.7142857142857143,0.8428044760882136,0.25481660575944004,0.2803541693254441,0.24000638040607955,-1.0506990516399024,28,0.5,0.5,0.8928571428571429,0.7142857142857143,0.75,0.6428571428571429,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__extra_trees__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.9153944466180047,0.7142857142857143,0.7142857142857143,0.7408104477800188,0.1563558201569695,0.1585304133630721,0.1254187862041749,0.34428808349174866,28,0.39285714285714285,0.39285714285714285,0.9285714285714286,0.8214285714285714,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.5__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.5,0.9146008885790957,0.6785714285714286,0.6785714285714286,0.7688740295520471,0.13652296172896586,0.11560309636518536,0.08392103336987991,0.651320170114674,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.8214285714285714,0.7142857142857143,0.6785714285714286,10,10
regression__missing_rows_interpolate__random_forest__standard,regression,missing_rows_interpolate,random_forest,standard,,0.9140365632094757,0.7142857142857143,0.7142857142857143,0.8237442062488323,0.2435231257069809,0.2676219447262531,0.2294964262727963,-0.8686645070576948,28,0.4642857142857143,0.4642857142857143,0.8928571428571429,0.7142857142857143,0.7857142857142857,0.6785714285714286,10,10
classifier__missing_rows_mean__gradient_boosting_clf__standard,classifier,missing_rows_mean,gradient_boosting_clf,standard,,0.9136460393796184,0.7142857142857143,0.7142857142857143,0.6903627236168112,0.26559551356450706,0.23460523191666385,0.20172107126246228,-0.4360292248698918,28,0.42857142857142855,0.42857142857142855,1.0,0.8571428571428571,0.6785714285714286,0.6785714285714286,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__standard__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.912547598703808,0.6785714285714286,0.6785714285714286,0.8105770094885663,0.15440490071963553,0.15716775168871566,0.12226134484471951,0.3555120921027469,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.8214285714285714,0.7142857142857143,0.6785714285714286,10,10
classifier__missing_rows_interpolate__extra_trees_clf__standard,classifier,missing_rows_interpolate,extra_trees_clf,standard,,0.9096019042344955,0.6785714285714286,0.6785714285714286,0.7394412948909999,0.2179052104035604,0.23029976074328581,0.1940443667576719,-0.3838049055447461,28,0.42857142857142855,0.42857142857142855,0.9642857142857143,0.7857142857142857,0.7857142857142857,0.75,10,10
hybrid__alpha_0.7__regression__missing_rows_interpolate__random_forest__highlight_weighted__PLUS__classifier__all_zeros_mean__gradient_boosting_clf__standard,hybrid,hybrid,rank_regression_plus_topk_classifier,hybrid_score,0.7,0.906382207133566,0.6785714285714286,0.6785714285714286,0.790429979561753,0.15750644869676902,0.16433670538406248,0.12727588369975668,0.29537662820780686,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.8214285714285714,0.7142857142857143,0.6785714285714286,10,10
classifier__missing_rows_interpolate__xgboost_gpu_clf__highlight_weighted,classifier,missing_rows_interpolate,xgboost_gpu_clf,highlight_weighted,,0.901882619951674,0.6785714285714286,0.6785714285714286,0.8364645004199437,0.21056473441775342,0.2113255515502753,0.18069550461670728,-0.1651770302108151,28,0.5,0.5,0.8214285714285714,0.75,0.75,0.7142857142857143,10,10
classifier__missing_rows_interpolate__xgboost_gpu_clf__standard,classifier,missing_rows_interpolate,xgboost_gpu_clf,standard,,0.8980502427051714,0.6785714285714286,0.6785714285714286,0.7174949173644292,0.28875860574813206,0.23030237792892488,0.19205150475237037,-0.3838363575522794,28,0.5,0.5,0.9285714285714286,0.6785714285714286,0.75,0.6428571428571429,10,10
regression__missing_rows_interpolate__extra_trees__standard,regression,missing_rows_interpolate,extra_trees,standard,,0.8808023457940707,0.6428571428571429,0.6428571428571429,0.7183647315365432,0.24083223768563553,0.26781684539152406,0.2328850303266497,-0.8713872776071963,28,0.42857142857142855,0.42857142857142855,0.8928571428571429,0.6428571428571429,0.7142857142857143,0.6785714285714286,10,10
regression__missing_rows_interpolate__gradient_boosting__standard,regression,missing_rows_interpolate,gradient_boosting,standard,,0.8797850531279595,0.6785714285714286,0.6785714285714286,0.7395300574252297,0.2393773280657967,0.27068273257229497,0.23134179635099056,-0.9116527083533956,28,0.5,0.5,0.8571428571428571,0.6785714285714286,0.7142857142857143,0.6071428571428571,10,10
regression__missing_rows_interpolate__xgboost_gpu__standard,regression,missing_rows_interpolate,xgboost_gpu,standard,,0.8759831483425705,0.75,0.75,0.760856629024346,0.24701380347844698,0.2738294442815069,0.23357437525250438,-0.9563573321726349,28,0.5714285714285714,0.5714285714285714,0.9642857142857143,0.75,0.8214285714285714,0.7142857142857143,10,10
regression__all_zeros_mean__gradient_boosting__highlight_weighted,regression,all_zeros_mean,gradient_boosting,highlight_weighted,,0.860002116727305,0.6428571428571429,0.6428571428571429,0.6635893123346941,0.27465465536218436,0.3077854590919244,0.26695934230855306,-1.4716335910708023,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.75,0.7142857142857143,0.6785714285714286,10,10
regression__missing_rows_mean__gradient_boosting__highlight_weighted,regression,missing_rows_mean,gradient_boosting,highlight_weighted,,0.8588349507867321,0.6428571428571429,0.6428571428571429,0.6428266259222635,0.2744656492489339,0.30759099641110943,0.2655918283097707,-1.4685113600322812,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.7142857142857143,0.7142857142857143,0.6785714285714286,10,10
classifier__missing_rows_interpolate__extra_trees_clf__highlight_weighted,classifier,missing_rows_interpolate,extra_trees_clf,highlight_weighted,,0.8587185625997863,0.7142857142857143,0.7142857142857143,0.6786437481366279,0.236437999865248,0.24156617585715517,0.19911773922487422,-0.522509954020387,28,0.4642857142857143,0.4642857142857143,0.9285714285714286,0.75,0.8214285714285714,0.75,10,10
classifier__all_zeros_mean__gradient_boosting_clf__highlight_weighted,classifier,all_zeros_mean,gradient_boosting_clf,highlight_weighted,,0.8487615749560519,0.6428571428571429,0.6428571428571429,0.6303915212217504,0.22064841402095478,0.20500613275195187,0.17055787407017287,-0.0965327281850703,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.8214285714285714,0.7142857142857143,0.7142857142857143,10,10
classifier__missing_rows_mean__gradient_boosting_clf__highlight_weighted,classifier,missing_rows_mean,gradient_boosting_clf,highlight_weighted,,0.8354227432917187,0.6428571428571429,0.6428571428571429,0.6162777172317851,0.22090670285977732,0.20560993905887148,0.17108115396921103,-0.10300149477999265,28,0.42857142857142855,0.42857142857142855,0.9285714285714286,0.8214285714285714,0.7857142857142857,0.75,10,10
regression__missing_rows_mean__random_forest__standard,regression,missing_rows_mean,random_forest,standard,,0.8261773865937049,0.6071428571428571,0.6071428571428571,0.6309182094645878,0.24263773181212875,0.2653557971125371,0.23055236172158594,-0.8371518400365985,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.6428571428571429,0.6785714285714286,0.6785714285714286,10,10
classifier__missing_rows_mean__random_forest_clf__standard,classifier,missing_rows_mean,random_forest_clf,standard,,0.8224639293806285,0.6071428571428571,0.6071428571428571,0.6588255992233414,0.21482999258603475,0.21654178540478433,0.1890453376534687,-0.22340800761884605,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.6785714285714286,0.7142857142857143,0.7142857142857143,10,10
classifier__missing_rows_interpolate__logistic_l2__highlight_weighted,classifier,missing_rows_interpolate,logistic_l2,highlight_weighted,,0.8220291696720243,0.6428571428571429,0.6428571428571429,0.6388572436028424,0.27654868577915587,0.27113536095862767,0.23039490371747098,-0.9180512821490441,28,0.5714285714285714,0.5714285714285714,0.9285714285714286,0.6785714285714286,0.7857142857142857,0.7142857142857143,10,10
regression__all_zeros_mean__random_forest__standard,regression,all_zeros_mean,random_forest,standard,,0.8218530529520707,0.6071428571428571,0.6071428571428571,0.6241719469249768,0.24222595487647494,0.26517811938213887,0.23136634288780825,-0.8346924124309489,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.6428571428571429,0.6785714285714286,0.6785714285714286,10,10
regression__all_zeros_mean__gradient_boosting__standard,regression,all_zeros_mean,gradient_boosting,standard,,0.8213060507274282,0.6428571428571429,0.6428571428571429,0.6540399080132797,0.2402364902136801,0.2694084863151788,0.23563884305568847,-0.8936967588578195,28,0.39285714285714285,0.39285714285714285,0.9285714285714286,0.6785714285714286,0.6428571428571429,0.6071428571428571,10,10
classifier__all_zeros_mean__random_forest_clf__standard,classifier,all_zeros_mean,random_forest_clf,standard,,0.817024945189779,0.6071428571428571,0.6071428571428571,0.615365989079498,0.21455163236146918,0.2145389973367964,0.18729189653393663,-0.20088213881369343,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.7142857142857143,0.7142857142857143,0.7142857142857143,10,10
regression__missing_rows_interpolate__gradient_boosting__highlight_weighted,regression,missing_rows_interpolate,gradient_boosting,highlight_weighted,,0.8091110548823811,0.6071428571428571,0.6071428571428571,0.6187296514263148,0.26616460068592124,0.2986514963400418,0.25147332501682984,-1.3271119823391673,28,0.39285714285714285,0.39285714285714285,0.8214285714285714,0.6071428571428571,0.6785714285714286,0.6428571428571429,10,10
classifier__missing_rows_interpolate__logistic_l2__standard,classifier,missing_rows_interpolate,logistic_l2,standard,,0.8082362899062387,0.6428571428571429,0.6428571428571429,0.6244680441153949,0.24145310469575135,0.24004773524269196,0.2052568943462754,-0.503429674770808,28,0.5,0.5,0.9285714285714286,0.6428571428571429,0.7857142857142857,0.6785714285714286,10,10
classifier__missing_rows_mean__random_forest_clf__highlight_weighted,classifier,missing_rows_mean,random_forest_clf,highlight_weighted,,0.8064974576701722,0.5714285714285714,0.5714285714285714,0.5557424518754254,0.2314486621548747,0.24221629581376447,0.20861571106471571,-0.5307159541406281,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6428571428571429,0.6785714285714286,0.6428571428571429,10,10
regression__missing_rows_mean__gradient_boosting__standard,regression,missing_rows_mean,gradient_boosting,standard,,0.8045188458515257,0.6071428571428571,0.6071428571428571,0.6213089075271966,0.23951263509305915,0.26835106967617234,0.23346009328755304,-0.8788605762949,28,0.39285714285714285,0.39285714285714285,0.9285714285714286,0.6785714285714286,0.6428571428571429,0.6071428571428571,10,10
classifier__all_zeros_mean__random_forest_clf__highlight_weighted,classifier,all_zeros_mean,random_forest_clf,highlight_weighted,,0.8012647484981033,0.5714285714285714,0.5714285714285714,0.5324378464178728,0.2333923179076387,0.24940664222517084,0.21421315821374523,-0.6229454520119075,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6428571428571429,0.6785714285714286,0.6428571428571429,10,10
regression__all_zeros_mean__xgboost_gpu__highlight_weighted,regression,all_zeros_mean,xgboost_gpu,highlight_weighted,,0.8008859716667087,0.6071428571428571,0.6071428571428571,0.5703080533332276,0.2621348131309621,0.2916067931629653,0.24677235040219703,-1.2186212386054787,28,0.5,0.5,0.8571428571428571,0.6785714285714286,0.7857142857142857,0.6785714285714286,10,10
regression__all_zeros_mean__random_forest__highlight_weighted,regression,all_zeros_mean,random_forest,highlight_weighted,,0.797508844281623,0.6071428571428571,0.6071428571428571,0.6080015083304756,0.2579019044899718,0.2845174104272587,0.24689881874800718,-1.1120567668745234,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.7142857142857143,0.6785714285714286,10,10
regression__missing_rows_mean__xgboost_gpu__standard,regression,missing_rows_mean,xgboost_gpu,standard,,0.7968221426579062,0.6071428571428571,0.6071428571428571,0.5451454290258014,0.2453387007129553,0.27335124811523165,0.23262354986568565,-0.9495304132217726,28,0.35714285714285715,0.35714285714285715,0.8928571428571429,0.6785714285714286,0.5714285714285714,0.5714285714285714,10,10
regression__all_zeros_mean__extra_trees__highlight_weighted,regression,all_zeros_mean,extra_trees,highlight_weighted,,0.7961001889258356,0.6071428571428571,0.6071428571428571,0.5212864026463622,0.27832671002722414,0.31673327114398653,0.2799458592806212,-1.617431136843979,28,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.6071428571428571,0.6071428571428571,0.5714285714285714,10,10
regression__missing_rows_mean__extra_trees__highlight_weighted,regression,missing_rows_mean,extra_trees,highlight_weighted,,0.795478923717903,0.5714285714285714,0.5714285714285714,0.5435822892461518,0.28124553665407553,0.31473114649004125,0.27304773014302736,-1.5844452709245194,28,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.5714285714285714,0.6785714285714286,0.6428571428571429,10,10
regression__missing_rows_mean__random_forest__highlight_weighted,regression,missing_rows_mean,random_forest,highlight_weighted,,0.7942537605446964,0.6071428571428571,0.6071428571428571,0.6019156532050617,0.257674334412952,0.28276741368219577,0.24489564404592024,-1.0861551843795865,28,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.6071428571428571,0.75,0.7142857142857143,10,10
regression__missing_rows_mean__xgboost_gpu__highlight_weighted,regression,missing_rows_mean,xgboost_gpu,highlight_weighted,,0.7942275390299093,0.6428571428571429,0.6428571428571429,0.5778875693124932,0.26186490529759165,0.29002508985814623,0.24565002229304383,-1.1946184821087868,28,0.4642857142857143,0.4642857142857143,0.8571428571428571,0.6785714285714286,0.75,0.7142857142857143,10,10
classifier__missing_rows_mean__extra_trees_clf__standard,classifier,missing_rows_mean,extra_trees_clf,standard,,0.7873109657228782,0.6071428571428571,0.6071428571428571,0.5613157142746005,0.22906305064347252,0.24007551505295277,0.2060807012340968,-0.5037776672875054,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.6428571428571429,0.6428571428571429,0.6071428571428571,10,10
classifier__all_zeros_mean__xgboost_gpu_clf__highlight_weighted,classifier,all_zeros_mean,xgboost_gpu_clf,highlight_weighted,,0.7852376636350245,0.6428571428571429,0.6428571428571429,0.5882311732781667,0.2253617512532468,0.20571174695972672,0.16987241927865213,-0.10409406908480578,28,0.39285714285714285,0.39285714285714285,0.8571428571428571,0.6785714285714286,0.6071428571428571,0.5357142857142857,10,10
regression__all_zeros_mean__xgboost_gpu__standard,regression,all_zeros_mean,xgboost_gpu,standard,,0.7816082409608083,0.5357142857142857,0.5357142857142857,0.5502796978427975,0.24547427001456365,0.27412761060247776,0.23367463974281738,-0.9606201129797449,28,0.35714285714285715,0.35714285714285715,0.8571428571428571,0.6071428571428571,0.6428571428571429,0.6428571428571429,10,10
classifier__missing_rows_mean__extra_trees_clf__highlight_weighted,classifier,missing_rows_mean,extra_trees_clf,highlight_weighted,,0.7798083234928288,0.6785714285714286,0.6785714285714286,0.5721230614436387,0.275834542525343,0.2957932141269962,0.24117489604778303,-1.2827812949060058,28,0.39285714285714285,0.39285714285714285,0.8928571428571429,0.7142857142857143,0.6071428571428571,0.5714285714285714,10,10
regression__missing_rows_interpolate__elastic_net__highlight_weighted,regression,missing_rows_interpolate,elastic_net,highlight_weighted,,0.7698135638914816,0.5357142857142857,0.5357142857142857,0.6195293185255,0.2869996718212747,0.3237055848048446,0.2765468606313725,-1.7339355781695214,28,0.32142857142857145,0.32142857142857145,0.75,0.5714285714285714,0.6071428571428571,0.5357142857142857,10,10
