video_id,segment_id,segment_sec,start_time,end_time,character,expected_emotion,predicted_emotion,detection_count,character_count,emotion_count,mismatch_score,entropy_score,transition_score,diversity_score,emotion_confidence_score,expected_emotion_probability,emotion_intensity_score,emotion_distance_score,valence_flip_rate,arousal_change_score,emotion_change_count,emotion_change_rate,character_emotion_rarity_score,youtube_highlight_score,is_highlight,mismatch_delta,entropy_delta,dominant_emotion_changed,surprise_spike,rolling_mismatch_mean_15sec,rolling_entropy_std_15sec,high_mismatch_duration_sec
vW0IQoSweVI,32,5,155,160,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.17896525689692816,0,-0.65,-0.5343107806620333,0,0.0,0.2833333333333333,0.30848447304614396,0
vW0IQoSweVI,33,5,160,165,Anger,angry,angry,1,1,1,0.0,-0.0,0.0,0.12698412698412698,0.3827225267887115,0.3827225267887115,0.7657245683483778,0.0,0.0,0.0,0,0.0,0.9230769230769231,0.19058526884011648,0,0.0,-0.0,0,0.0,0.21666666666666665,0.30848447304614396,0
vW0IQoSweVI,34,5,165,170,Riley,neutral,angry,1,1,1,0.8,-0.0,0.0,0.12698412698412698,0.2628803253173828,0.1540208756923675,0.6363846740685402,0.6016643582596529,0.0,1.0,0,0.0,0.9705882352941176,0.18335095874338714,0,0.8,0.0,0,0.5833333333333334,0.26666666666666666,0.0,5
vW0IQoSweVI,35,5,170,175,Anger,angry,angry,5,3,4,0.32,0.6846046005037072,0.7999999999999999,0.45238095238095233,0.38403586149215696,0.25426367968320845,0.6524838142096995,0.20630871291514813,0.0,0.34,2,1.0,0.72,0.1755598698350314,0,-0.48000000000000004,0.6846046005037072,0,0.053333333333333344,0.37333333333333335,0.39525665038927155,0
vW0IQoSweVI,36,5,175,180,Riley,neutral,happy,3,2,3,0.4666666666666666,0.5645750340535796,0.6666666666666666,0.32539682539682535,0.35756699244181317,0.2706364095211029,0.4704888808230557,0.44676792953695643,0.0,0.5333333333333333,1,1.0,0.8432432432432432,0.13852151746888602,0,0.1466666666666666,-0.12002956645012763,1,0.09333333333333327,0.5288888888888889,0.3655670310010753,0
vW0IQoSweVI,37,5,180,185,Riley,neutral,neutral,1,1,1,0.0,-0.0,0.6666666666666666,0.12698412698412698,0.7501462697982788,0.7501462697982788,0.18212531171739088,0.0,0.0,0.0,0,0.0,0.5641025641025641,0.12083205088745257,0,-0.4666666666666666,-0.5645750340535796,1,0.0,0.2622222222222222,0.3655670310010753,0
vW0IQoSweVI,38,5,185,190,Disgust,disgusted,neutral,4,2,2,0.35,0.28898309867585964,0.25,0.25396825396825395,0.4967927187681198,0.20332331955432884,0.451324266893789,0.31851630655210417,0.0,0.55,1,0.5,0.7020833333333334,0.11096708257373074,0,0.35,0.28898309867585964,0,0.08777777777777779,0.2722222222222222,0.2823139845521116,0
vW0IQoSweVI,39,5,190,195,Anger,angry,neutral,2,2,2,0.55,0.3562071871080222,0.5,0.25396825396825395,0.2888358011841774,0.15356484800577158,0.5131712594069539,0.4349962577798139,0.0,0.8,0,0.0,0.875,0.10715723181097134,0,0.20000000000000007,0.06722408843216254,0,0.27777777777777785,0.30000000000000004,0.18925902423805582,0
vW0IQoSweVI,40,5,195,200,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.11634349030470914,0,-0.55,-0.3562071871080222,0,0.0,0.30000000000000004,0.18925902423805582,0
vW0IQoSweVI,41,5,200,205,Riley,neutral,disgusted,6,4,4,0.5666666666666667,0.6833107630895869,0.0,0.5079365079365079,0.358600157002608,0.1515952631210287,0.6538123031457264,0.3387877793989628,0.0,0.65,2,1.0,0.7976190476190476,0.11634349030470914,0,0.5666666666666667,0.6833107630895869,0,0.2666666666666666,0.37222222222222223,0.3417586644893855,0
vW0IQoSweVI,42,5,205,210,Anger,angry,fearful,2,1,2,0.6000000000000001,0.3562071871080222,0.6666666666666667,0.1984126984126984,0.509533628821373,0.1886103898286819,0.5799715945264322,0.33245495573151024,0.0,0.55,1,1.0,0.75,0.11634349030470914,0,0.03333333333333344,-0.32710357598156475,1,0.22777777777777786,0.388888888888889,0.3417586644893855,5
vW0IQoSweVI,43,5,210,215,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.11634349030470914,0,-0.6000000000000001,-0.3562071871080222,0,0.0,0.388888888888889,0.3417586644893855,0
vW0IQoSweVI,44,5,215,220,Riley,neutral,happy,1,1,1,0.5,-0.0,0.0,0.12698412698412698,0.6301687955856323,0.2924911677837372,0.4873264018446205,0.5458937625582472,0.0,0.7,0,0.0,0.8222222222222222,0.11634349030470914,0,0.5,-0.0,0,0.111111111111111,0.3666666666666667,0.2056563153640958,0
vW0IQoSweVI,45,5,220,225,Anxiety,fearful,fearful,1,1,1,0.0,-0.0,1.0,0.12698412698412698,0.3233624100685119,0.3233624100685119,0.6639742162078617,0.0,0.0,0.0,0,0.0,0.0,0.11634349030470914,0,-0.5,0.0,1,0.0,0.1666666666666667,0.0,0
vW0IQoSweVI,46,5,225,230,Anger,angry,disgusted,2,1,2,0.45,0.3562071871080222,1.0,0.1984126984126984,0.38259415328502655,0.1287974491715431,0.4145431708777322,0.4008321791298265,0.0,0.7,1,1.0,0.7749999999999999,0.11634349030470914,0,0.45,0.3562071871080222,1,0.2833333333333333,0.3166666666666667,0.2056563153640958,0
vW0IQoSweVI,47,5,230,235,Riley,neutral,fearful,4,3,3,0.55,0.5343107806620333,0.75,0.38095238095238093,0.38061753660440445,0.25611433014273643,0.5590954299783332,0.2807681010075658,0.0,0.55,1,1.0,0.8636363636363636,0.11634349030470914,0,0.10000000000000003,0.17810359355401112,1,0.23333333333333334,0.3333333333333334,0.27205773300163494,0
vW0IQoSweVI,48,5,235,240,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.11634349030470914,0,-0.55,-0.5343107806620333,0,0.0,0.3333333333333334,0.27205773300163494,0
vW0IQoSweVI,49,5,240,245,Anger,angry,happy,2,2,2,0.75,0.3562071871080222,0.0,0.25396825396825395,0.4253362566232681,0.04154404904693365,0.5689285987988113,0.6362715446330143,0.5,0.45,0,0.0,0.9252717391304348,0.11634349030470914,0,0.75,0.3562071871080222,0,0.4166666666666666,0.4333333333333334,0.27205773300163494,5
vW0IQoSweVI,50,5,245,250,Riley,neutral,fearful,4,2,3,0.5,0.5343107806620333,1.0,0.32539682539682535,0.32755451276898384,0.14469183422625062,0.5521049058064816,0.265509325110404,0.0,0.37500000000000006,2,1.0,0.8207908163265306,0.11634349030470914,0,-0.25,0.17810359355401112,1,0.0666666666666666,0.41666666666666674,0.27205773300163494,0
vW0IQoSweVI,51,5,250,255,Riley,neutral,angry,7,3,4,0.6142857142857144,0.656265789089031,0.6071428571428572,0.45238095238095233,0.3620362856558391,0.15731566558991156,0.6081751553208699,0.25679572099325726,0.0,0.3571428571428571,3,0.75,0.8983516483516485,0.11634349030470914,0,0.11428571428571443,0.12195500842699769,1,0.1976190476190477,0.6214285714285716,0.15090232974790876,5
vW0IQoSweVI,52,5,255,260,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.11634349030470914,0,-0.6142857142857144,-0.656265789089031,0,0.0,0.3714285714285716,0.3490572589945546,0
vW0IQoSweVI,53,5,260,265,Riley,neutral,neutral,2,1,1,0.0,-0.0,0.0,0.12698412698412698,0.33625261485576624,0.33625261485576624,0.48072409071028216,0.0,0.0,0.0,0,0.0,0.6071428571428572,0.11634349030470914,0,0.0,-0.0,0,0.0,0.2047619047619049,0.37889522999049413,0
vW0IQoSweVI,54,5,265,270,Disgust,disgusted,surprised,2,2,2,0.35,0.3562071871080222,0.5,0.25396825396825395,0.4668644219636917,0.3341328725218773,0.5294384976383297,0.19999999999999998,0.5,0.2,0,0.0,0.743103448275862,0.11634349030470914,0,0.35,0.3562071871080222,1,0.14523809523809508,0.11666666666666674,0.20565631536409562,0
vW0IQoSweVI,55,5,270,275,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.11634349030470914,0,-0.35,-0.3562071871080222,0,0.0,0.11666666666666674,0.20565631536409565,0
vW0IQoSweVI,56,5,275,280,Riley,neutral,neutral,1,1,1,0.0,-0.0,0.0,0.12698412698412698,0.3270447254180908,0.3270447254180908,0.5659964777529238,0.0,0.0,0.0,0,0.0,0.576271186440678,0.11634349030470914,0,0.0,-0.0,0,0.0,0.11666666666666674,0.20565631536409565,0
vW0IQoSweVI,57,5,280,285,Riley,neutral,neutral,4,3,3,0.42500000000000004,0.5343107806620333,0.5,0.38095238095238093,0.39483460783958435,0.193266250193119,0.474439404136501,0.2812962944969546,0.0,0.4,1,1.0,0.7482954545454545,0.1050358690247887,0,0.42500000000000004,0.5343107806620333,0,0.3083333333333333,0.14166666666666675,0.30848447304614385,0
vW0IQoSweVI,58,5,285,290,Anger,angry,neutral,2,2,1,0.45,-0.0,0.5,0.18253968253968253,0.5185582637786865,0.07185836508870119,0.35480632279068214,0.5700904194865517,0.0,0.95,0,0.0,0.84,0.11024693988682907,0,0.024999999999999967,-0.5343107806620333,0,0.30833333333333324,0.29166666666666674,0.30848447304614385,0
vW0IQoSweVI,59,5,290,295,Riley,neutral,neutral,1,1,1,0.0,-0.0,0.0,0.12698412698412698,0.2449631094932556,0.2449631094932556,0.5841644152998923,0.0,0.0,0.0,0,0.0,0.564516129032258,0.1220849018632952,0,-0.45,0.0,0,0.0,0.29166666666666674,0.30848447304614385,0
vW0IQoSweVI,60,5,295,300,Riley,neutral,happy,1,1,1,0.5,-0.0,1.0,0.12698412698412698,0.5410051345825195,0.357524573802948,0.4512242743745443,0.5458937625582472,0.0,0.7,0,0.0,0.8412698412698413,0.13724933115514815,0,0.5,0.0,1,0.20833333333333326,0.3166666666666667,0.0,0
vW0IQoSweVI,61,5,300,305,Riley,neutral,neutral,3,2,1,0.13333333333333333,-0.0,1.0,0.18253968253968253,0.40689655145009357,0.3144263625144958,0.38508134900281804,0.20055478608655097,0.0,0.3333333333333333,0,0.0,0.592948717948718,0.16683687025330596,0,-0.3666666666666667,0.0,1,0.0,0.21111111111111117,0.0,0
vW0IQoSweVI,62,5,305,310,Riley,neutral,disgusted,2,1,2,0.25,0.3562071871080222,0.5,0.1984126984126984,0.2997805178165436,0.2987053692340851,0.46275745369493937,0.206155281280883,0.0,0.3,1,1.0,0.7424242424242424,0.19774986649409548,0,0.11666666666666667,0.3562071871080222,1,0.038888888888888834,0.2944444444444445,0.20565631536409562,0
vW0IQoSweVI,63,5,310,315,Riley,neutral,neutral,1,1,1,0.0,-0.0,0.5,0.12698412698412698,0.4579617083072662,0.4579617083072662,0.3860298875719307,0.0,0.0,0.0,0,0.0,0.5441176470588236,0.22866010054375704,0,-0.25,-0.3562071871080222,1,0.0,0.12777777777777785,0.20565631536409565,0
vW0IQoSweVI,64,5,315,320,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.31056051434629495,0,0.0,0.0,0,0.0,0.08333333333333341,0.20565631536409565,0
vW0IQoSweVI,65,5,320,325,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.335092586015947,0,0.0,0.0,0,0.0,0.0,0.0,0
vW0IQoSweVI,66,5,325,330,Anger,angry,sad,2,2,2,0.8500000000000001,0.3562071871080222,0.0,0.25396825396825395,0.47766347229480743,0.08753396384418005,0.4853263021796008,0.18973665961010272,0.0,0.39999999999999997,0,0.0,0.712962962962963,0.33180426324470635,0,0.8500000000000001,0.3562071871080222,0,0.8500000000000001,0.28333333333333344,0.20565631536409565,5
vW0IQoSweVI,67,5,330,335,Anger,angry,neutral,2,2,2,0.45,0.3562071871080222,1.0,0.25396825396825395,0.27837870270013804,0.13373338803648946,0.5709217407973481,0.5069874604107094,0.0,0.8,0,0.0,0.7851966873706004,0.30060557752155137,0,-0.4000000000000001,0.0,1,0.16666666666666657,0.4333333333333334,0.20565631536409582,0
vW0IQoSweVI,68,5,335,340,Anger,angry,angry,1,1,1,0.0,-0.0,1.0,0.12698412698412698,0.3264939486980438,0.3264939486980438,0.6394905280787496,0.0,0.0,0.0,0,0.0,0.896551724137931,0.19626078241036674,0,-0.45,-0.3562071871080222,1,0.0,0.4333333333333334,0.2056563153640958,0
vW0IQoSweVI,69,5,340,345,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.17716101995880393,0,0.0,0.0,0,0.0,0.15000000000000008,0.20565631536409562,0
vW0IQoSweVI,70,5,345,350,Anger,angry,angry,5,3,3,0.52,0.4883424549147684,0.0,0.38095238095238093,0.36658955216407774,0.12674436941742895,0.6539647190459073,0.3357769664568879,0.0,0.54,2,1.0,0.7742857142857142,0.15940407699410467,0,0.52,0.4883424549147684,0,0.36999999999999994,0.17333333333333342,0.281944647801764,0
vW0IQoSweVI,71,5,350,355,Anger,angry,neutral,3,3,3,0.6333333333333333,0.5645750340535796,0.2666666666666666,0.38095238095238093,0.4446016450723012,0.05145182561439767,0.505493574310094,0.6247358158418937,0.3333333333333333,0.6333333333333334,0,0.0,0.8425925925925926,0.1847871665969542,0,0.11333333333333329,0.07623257913881115,1,0.45999999999999985,0.38444444444444453,0.30633171793306524,5
