drop_id,original_frame_idx,frame_path,timestamp,timestamp_str,drop_reason
103,8580,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00103.jpg,286.0,04:46,blur
104,8610,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00104.jpg,287.0,04:47,blur
105,8820,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00105.jpg,294.0,04:54,blur
106,8850,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00106.jpg,295.0,04:55,blur
107,8940,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00107.jpg,298.0,04:58,blur
108,8970,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00108.jpg,299.0,04:59,blur
109,9090,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00109.jpg,303.0,05:03,blur
110,9450,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00110.jpg,315.0,05:15,blur
111,9480,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00111.jpg,316.0,05:16,blur
112,9510,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00112.jpg,317.0,05:17,blur
113,9540,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00113.jpg,318.0,05:18,blur
114,9570,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00114.jpg,319.0,05:19,blur
115,9600,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00115.jpg,320.0,05:20,blur
116,9630,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00116.jpg,321.0,05:21,blur
117,9660,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00117.jpg,322.0,05:22,blur
118,9690,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00118.jpg,323.0,05:23,blur
119,9720,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00119.jpg,324.0,05:24,blur
120,9750,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00120.jpg,325.0,05:25,blur
121,9810,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00121.jpg,327.0,05:27,blur
122,9870,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00122.jpg,329.0,05:29,blur
123,9960,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00123.jpg,332.0,05:32,blur
124,9990,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00124.jpg,333.0,05:33,blur
125,10020,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00125.jpg,334.0,05:34,blur
126,10050,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00126.jpg,335.0,05:35,blur
127,10080,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00127.jpg,336.0,05:36,blur
128,10140,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00128.jpg,338.0,05:38,blur
129,10380,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00129.jpg,346.0,05:46,blur
130,10410,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00130.jpg,347.0,05:47,blur
131,10560,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00131.jpg,352.0,05:52,blur
132,10650,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00132.jpg,355.0,05:55,blur
133,10710,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00133.jpg,357.0,05:57,blur
134,10740,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00134.jpg,358.0,05:58,blur
135,10770,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00135.jpg,359.0,05:59,blur
136,10830,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00136.jpg,361.0,06:01,blur
137,10860,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00137.jpg,362.0,06:02,blur
138,10980,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00138.jpg,366.0,06:06,blur
139,11010,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00139.jpg,367.0,06:07,blur
140,11040,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00140.jpg,368.0,06:08,blur
141,11070,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_blur_frames/blur_00141.jpg,369.0,06:09,blur
