drop_id,original_frame_idx,frame_path,timestamp,timestamp_str,drop_reason
47,4590,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00047.jpg,153.0,02:33,duplicate
48,4740,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00048.jpg,158.0,02:38,duplicate
49,5250,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00049.jpg,175.0,02:55,duplicate
50,5400,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00050.jpg,180.0,03:00,duplicate
51,5730,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00051.jpg,191.0,03:11,duplicate
52,5760,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00052.jpg,192.0,03:12,duplicate
53,5790,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00053.jpg,193.0,03:13,duplicate
54,5820,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00054.jpg,194.0,03:14,duplicate
55,6030,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00055.jpg,201.0,03:21,duplicate
56,6180,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00056.jpg,206.0,03:26,duplicate
57,6210,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00057.jpg,207.0,03:27,duplicate
58,6300,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00058.jpg,210.0,03:30,duplicate
59,6330,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00059.jpg,211.0,03:31,duplicate
60,6360,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00060.jpg,212.0,03:32,duplicate
61,6600,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00061.jpg,220.0,03:40,duplicate
62,6630,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00062.jpg,221.0,03:41,duplicate
63,6660,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00063.jpg,222.0,03:42,duplicate
64,6810,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00064.jpg,227.0,03:47,duplicate
65,6870,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00065.jpg,229.0,03:49,duplicate
66,7230,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00066.jpg,241.0,04:01,duplicate
67,7410,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00067.jpg,247.0,04:07,duplicate
68,7860,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00068.jpg,262.0,04:22,duplicate
69,7890,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00069.jpg,263.0,04:23,duplicate
70,8460,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00070.jpg,282.0,04:42,duplicate
71,8490,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00071.jpg,283.0,04:43,duplicate
72,8670,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00072.jpg,289.0,04:49,duplicate
73,8790,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00073.jpg,293.0,04:53,duplicate
74,8910,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00074.jpg,297.0,04:57,duplicate
75,9930,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00075.jpg,331.0,05:31,duplicate
76,10230,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00076.jpg,341.0,05:41,duplicate
77,10260,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00077.jpg,342.0,05:42,duplicate
78,10290,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00078.jpg,343.0,05:43,duplicate
79,10320,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00079.jpg,344.0,05:44,duplicate
80,11130,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00080.jpg,371.0,06:11,duplicate
81,11160,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00081.jpg,372.0,06:12,duplicate
82,11190,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00082.jpg,373.0,06:13,duplicate
83,11220,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00083.jpg,374.0,06:14,duplicate
84,11340,/content/drive/MyDrive/인지프/aeaa_lora_weights/dropped_duplicate_frames/dup_00084.jpg,378.0,06:18,duplicate
